meter_id,household_id,timestamp,units_consumed
M014,H014,2026-04-29 05:00:00,0.305
M001,H001,2026-04-10 09:00:00,0.283
M022,H022,2026-04-01 08:00:00,0.455
M008,H008,2026-04-20 04:00:00,0.049
M029,H029,2026-04-18 21:00:00,0.912
M017,H017,2026-04-21 07:00:00,0.251
M039,H039,2026-04-21 05:00:00,0.341
M027,H027,2026-04-18 14:00:00,0.249
M013,H013,2026-04-23 20:00:00,0.363
M014,H014,2026-04-27 07:00:00,0.585
M039,H039,2026-04-03 21:00:00,0.992
M025,H025,2026-04-10 03:00:00,0.226
M023,H023,2026-04-06 15:00:00,0.455
M016,H016,2026-04-22 23:00:00,0.039
M028,H028,2026-04-27 12:00:00,0.384
M004,H004,2026-04-21 19:00:00,0.553
M037,H037,2026-04-10 16:00:00,0.103
M022,H022,2026-04-28 00:00:00,0.13
M013,H013,2026-04-25 09:00:00,0.157
M012,H012,2026-04-01 18:00:00,0.491
M020,H020,2026-04-15 05:00:00,0.194
M017,H017,2026-04-16 18:00:00,0.311
M031,H031,2026-04-15 08:00:00,0.352
M004,H004,2026-04-05 20:00:00,0.548
M027,H027,2026-04-30 12:00:00,0.279
M021,H021,2026-04-14 06:00:00,
M018,H018,2026-04-19 02:00:00,0.181
M011,H011,2026-04-23 04:00:00,0.157
M015,H015,2026-04-19 11:00:00,0.439
M006,H006,2026-04-17 18:00:00,0.663
M018,H018,2026-04-24 13:00:00,0.421
M031,H031,2026-04-14 15:00:00,0.25
M001,H001,2026-04-23 12:00:00,0.219
M001,H001,2026-04-21 12:00:00,0.266
M024,H024,2026-04-11 12:00:00,0.511
M033,H033,2026-04-19 05:00:00,0.189
M017,H017,2026-04-10 08:00:00,0.156
M025,H025,2026-04-30 13:00:00,0.584
M006,H006,2026-04-01 18:00:00,0.668
M027,H027,2026-04-27 19:00:00,0.735
M001,H001,2026-04-11 15:00:00,0.288
M011,H011,2026-04-18 05:00:00,0.305
M010,H010,2026-04-03 20:00:00,0.536
M007,H007,2026-04-09 23:00:00,0.152
M011,H011,2026-04-09 03:00:00,0.142
M038,H038,2026-04-12 21:00:00,1.226
M009,H009,2026-04-10 08:00:00,0.515
M036,H036,2026-04-01 11:00:00,0.151
M012,H012,2026-04-09 13:00:00,0.204
M010,H010,2026-04-02 16:00:00,0.367
M023,H023,2026-04-25 08:00:00,0.788
M031,H031,2026-04-02 17:00:00,0.408
M037,H037,2026-04-08 08:00:00,0.115
M015,H015,2026-04-30 03:00:00,0.171
M022,H022,2026-04-23 00:00:00,0.158
M022,H022,2026-04-09 07:00:00,0.362
M023,H023,2026-04-21 07:00:00,0.885
M003,H003,2026-04-10 18:00:00,0.446
M037,H037,2026-04-20 08:00:00,0.141
M013,H013,2026-04-14 17:00:00,0.173
M036,H036,2026-04-07 02:00:00,0.06
M031,H031,2026-04-18 02:00:00,0.108
M010,H010,2026-04-04 22:00:00,0.53
M004,H004,2026-04-05 03:00:00,0.092
M001,H001,2026-04-29 01:00:00,0.096
M029,H029,2026-04-09 11:00:00,0.288
M035,H035,2026-04-14 18:00:00,0.889
M025,H025,2026-04-29 02:00:00,0.238
M010,H010,2026-04-16 11:00:00,0.332
M038,H038,2026-04-03 08:00:00,0.465
M014,H014,2026-04-16 20:00:00,1.522
M029,H029,2026-04-28 03:00:00,0.115
M007,H007,2026-04-19 17:00:00,0.32
M023,H023,2026-04-11 22:00:00,0.926
M013,H013,2026-04-06 04:00:00,0.073
M005,H005,2026-04-23 15:00:00,0.11
M010,H010,2026-04-30 04:00:00,0.132
M022,H022,2026-04-15 23:00:00,0.239
M007,H007,2026-04-01 12:00:00,0.207
M012,H012,2026-04-28 22:00:00,0.341
M030,H030,2026-04-04 19:00:00,0.43
M009,H009,2026-04-27 13:00:00,0.466
M018,H018,2026-04-04 00:00:00,0.33
M024,H024,2026-04-27 00:00:00,0.184
M026,H026,2026-04-09 18:00:00,0.964
M002,H002,2026-04-11 23:00:00,0.443
M005,H005,2026-04-21 23:00:00,
M021,H021,2026-04-01 10:00:00,0.26
M004,H004,2026-04-13 20:00:00,0.607
M005,H005,2026-04-02 15:00:00,0.139
M006,H006,2026-04-22 17:00:00,0.508
M038,H038,2026-04-14 02:00:00,0.136
M017,H017,2026-04-19 12:00:00,0.156
M008,H008,2026-04-13 05:00:00,0.1
M038,H038,2026-04-27 05:00:00,0.289
M014,H014,2026-04-18 15:00:00,0.442
M011,H011,2026-04-10 08:00:00,0.581
M028,H028,2026-04-24 05:00:00,0.269
M021,H021,2026-04-27 22:00:00,0.349
M006,H006,2026-04-22 15:00:00,0.266
M011,H011,2026-04-20 08:00:00,0.53
M003,H003,2026-04-28 22:00:00,0.393
M002,H002,2026-04-08 11:00:00,0.289
M012,H012,2026-04-10 08:00:00,0.282
M039,H039,2026-04-29 16:00:00,0.549
M017,H017,2026-04-01 18:00:00,0.248
M020,H020,2026-04-26 22:00:00,0.519
M033,H033,2026-04-04 11:00:00,0.249
M029,H029,2026-04-07 18:00:00,0.605
M005,H005,2026-04-10 14:00:00,0.129
M009,H009,2026-04-12 13:00:00,0.674
M032,H032,2026-04-05 06:00:00,0.38
M005,H005,2026-04-22 01:00:00,0.066
M011,H011,2026-04-24 17:00:00,0.563
M003,H003,2026-04-04 12:00:00,0.273
M002,H002,2026-04-07 17:00:00,0.631
M024,H024,2026-04-06 18:00:00,0.615
M019,H019,2026-04-12 20:00:00,1.144
M004,H004,2026-04-27 04:00:00,0.087
M004,H004,2026-04-03 01:00:00,0.089
M006,H006,2026-04-26 03:00:00,0.168
M015,H015,2026-04-02 10:00:00,0.392
M028,H028,2026-04-20 01:00:00,0.159
M036,H036,2026-04-07 11:00:00,0.165
M006,H006,2026-04-26 12:00:00,0.429
M021,H021,2026-04-28 12:00:00,0.223
M005,H005,2026-04-09 14:00:00,0.108
M009,H009,2026-04-04 16:00:00,0.676
M032,H032,2026-04-01 01:00:00,0.14
M022,H022,2026-04-19 03:00:00,0.129
M038,H038,2026-04-10 01:00:00,0.175
M028,H028,2026-04-16 08:00:00,0.503
M012,H012,2026-04-22 13:00:00,0.217
M035,H035,2026-04-17 03:00:00,0.192
M002,H002,2026-04-27 19:00:00,1.094
M008,H008,2026-04-30 09:00:00,0.138
M020,H020,2026-04-28 06:00:00,0.242
M039,H039,2026-04-29 14:00:00,0.435
M004,H004,2026-04-25 07:00:00,0.305
M034,H034,2026-04-17 14:00:00,0.418
M027,H027,2026-04-05 22:00:00,0.444
M040,H040,2026-04-26 05:00:00,0.079
M036,H036,2026-04-25 21:00:00,0.482
M036,H036,2026-04-18 23:00:00,0.182
M033,H033,2026-04-23 09:00:00,0.223
M014,H014,2026-04-04 12:00:00,0.665
M038,H038,2026-04-06 23:00:00,0.285
M010,H010,2026-04-19 10:00:00,0.304
M039,H039,2026-04-28 21:00:00,1.105
M007,H007,2026-04-24 12:00:00,0.184
M034,H034,2026-04-09 03:00:00,0.125
M026,H026,2026-04-25 03:00:00,0.189
M023,H023,2026-04-01 22:00:00,0.903
M039,H039,2026-04-15 14:00:00,0.409
M023,H023,2026-04-30 05:00:00,0.402
M002,H002,2026-04-10 04:00:00,0.182
M026,H026,2026-04-23 01:00:00,0.224
M039,H039,2026-04-21 14:00:00,0.557
M012,H012,2026-04-08 03:00:00,0.124
M035,H035,2026-04-06 13:00:00,0.563
M015,H015,2026-04-25 23:00:00,0.499
M012,H012,2026-04-05 06:00:00,0.365
M027,H027,2026-04-16 18:00:00,0.56
M029,H029,2026-04-21 16:00:00,0.314
M013,H013,2026-04-02 17:00:00,0.217
M018,H018,2026-04-16 16:00:00,0.597
M031,H031,2026-04-11 11:00:00,0.241
M037,H037,2026-04-05 02:00:00,0.042
M020,H020,2026-04-18 06:00:00,0.389
M032,H032,2026-04-11 18:00:00,0.471
M033,H033,2026-04-14 17:00:00,0.234
M007,H007,2026-04-10 11:00:00,0.168
M002,H002,2026-04-22 23:00:00,0.277
M027,H027,2026-04-15 08:00:00,0.319
M023,H023,2026-04-12 14:00:00,0.491
M033,H033,2026-04-10 19:00:00,0.648
M008,H008,2026-04-28 03:00:00,0.04
M007,H007,2026-04-15 20:00:00,0.458
M032,H032,2026-04-19 16:00:00,0.314
M018,H018,2026-04-19 18:00:00,
M007,H007,2026-04-19 13:00:00,0.21
M038,H038,2026-04-16 17:00:00,0.549
M012,H012,2026-04-14 22:00:00,0.366
M024,H024,2026-04-14 20:00:00,0.984
M032,H032,2026-04-04 18:00:00,0.526
M015,H015,2026-04-16 16:00:00,0.583
M033,H033,2026-04-29 16:00:00,0.202
M012,H012,2026-04-23 14:00:00,0.175
M031,H031,2026-04-13 06:00:00,0.327
M029,H029,2026-04-02 11:00:00,0.227
M024,H024,2026-04-09 15:00:00,0.403
M009,H009,2026-04-04 20:00:00,1.704
M036,H036,2026-04-25 18:00:00,0.319
M008,H008,2026-04-01 12:00:00,0.141
M010,H010,2026-04-19 12:00:00,0.372
M018,H018,2026-04-14 16:00:00,0.515
M037,H037,2026-04-18 12:00:00,0.106
M027,H027,2026-04-23 05:00:00,0.202
M008,H008,2026-04-15 12:00:00,0.111
M006,H006,2026-04-02 19:00:00,0.753
M018,H018,2026-04-05 21:00:00,1.304
M028,H028,2026-04-15 17:00:00,0.446
M003,H003,2026-04-06 21:00:00,0.532
M024,H024,2026-04-26 21:00:00,1.079
M024,H024,2026-04-16 23:00:00,0.438
M035,H035,2026-04-17 05:00:00,0.229
M023,H023,2026-04-30 02:00:00,0.143
M024,H024,2026-04-05 16:00:00,0.478
M003,H003,2026-04-30 20:00:00,0.65
M014,H014,2026-04-02 04:00:00,0.218
M008,H008,2026-04-07 14:00:00,0.097
M006,H006,2026-04-28 00:00:00,0.162
M013,H013,2026-04-05 14:00:00,0.112
M018,H018,2026-04-25 21:00:00,1.246
M017,H017,2026-04-19 08:00:00,0.214
M037,H037,2026-04-03 17:00:00,0.157
M022,H022,2026-04-08 04:00:00,0.134
M030,H030,2026-04-22 01:00:00,0.072
M011,H011,2026-04-13 03:00:00,0.138
M023,H023,2026-04-29 08:00:00,0.882
M032,H032,2026-04-24 03:00:00,0.1
M021,H021,2026-04-27 07:00:00,0.34
M014,H014,2026-04-17 20:00:00,1.389
M013,H013,2026-04-01 18:00:00,0.296
M002,H002,2026-04-23 01:00:00,0.144
M030,H030,2026-04-18 04:00:00,0.073
M022,H022,2026-04-07 10:00:00,0.292
M013,H013,2026-04-01 15:00:00,0.127
M013,H013,2026-04-22 07:00:00,0.22
M001,H001,2026-04-20 23:00:00,0.301
M034,H034,2026-04-20 05:00:00,0.281
M039,H039,2026-04-14 11:00:00,0.43
M015,H015,2026-04-11 20:00:00,1.663
M031,H031,2026-04-29 11:00:00,0.26
M023,H023,2026-04-22 02:00:00,0.146
M039,H039,2026-04-04 21:00:00,1.258
M023,H023,2026-04-22 11:00:00,0.375
M001,H001,2026-04-22 09:00:00,0.272
M013,H013,2026-04-05 17:00:00,0.211
M040,H040,2026-04-22 21:00:00,0.204
M011,H011,2026-04-22 01:00:00,0.168
M033,H033,2026-04-10 18:00:00,0.435
M040,H040,2026-04-01 17:00:00,0.149
M024,H024,2026-04-08 08:00:00,0.668
M030,H030,2026-04-08 21:00:00,0.44
M013,H013,2026-04-11 06:00:00,0.197
M016,H016,2026-04-30 03:00:00,0.017
M002,H002,2026-04-28 07:00:00,0.665
M030,H030,2026-04-09 10:00:00,0.141
M018,H018,2026-04-17 05:00:00,0.304
M015,H015,2026-04-11 23:00:00,0.418
M003,H003,2026-04-09 13:00:00,0.252
M023,H023,2026-04-21 01:00:00,0.226
M031,H031,2026-04-14 04:00:00,0.117
M006,H006,2026-04-10 14:00:00,0.258
M039,H039,2026-04-15 20:00:00,1.194
M025,H025,2026-04-19 03:00:00,0.221
M007,H007,2026-04-24 08:00:00,0.218
M021,H021,2026-04-23 23:00:00,0.184
M032,H032,2026-04-25 15:00:00,0.247
M032,H032,2026-04-06 08:00:00,0.439
M018,H018,2026-04-24 00:00:00,0.264
M014,H014,2026-04-20 17:00:00,0.651
M040,H040,2026-04-19 02:00:00,0.049
M029,H029,2026-04-14 16:00:00,0.371
M002,H002,2026-04-15 04:00:00,0.174
M040,H040,2026-04-11 14:00:00,0.121
M010,H010,2026-04-05 08:00:00,0.49
M013,H013,2026-04-03 21:00:00,0.304
M027,H027,2026-04-01 19:00:00,0.639
M005,H005,2026-04-13 06:00:00,0.191
M025,H025,2026-04-06 22:00:00,0.806
M038,H038,2026-04-28 20:00:00,0.934
M020,H020,2026-04-15 01:00:00,0.113
M015,H015,2026-04-13 05:00:00,0.324
M007,H007,2026-04-29 04:00:00,0.07
M039,H039,2026-04-30 05:00:00,0.334
M031,H031,2026-04-06 20:00:00,0.926
M012,H012,2026-04-28 11:00:00,0.25
M039,H039,2026-04-09 19:00:00,1.236
M027,H027,2026-04-18 07:00:00,0.496
M015,H015,2026-04-25 10:00:00,0.455
M007,H007,2026-04-06 19:00:00,0.419
M029,H029,2026-04-02 09:00:00,0.276
M005,H005,2026-04-06 16:00:00,0.139
M002,H002,2026-04-27 09:00:00,0.443
M010,H010,2026-04-30 20:00:00,0.757
M013,H013,2026-04-06 16:00:00,0.161
M036,H036,2026-04-06 18:00:00,0.295
M003,H003,2026-04-18 16:00:00,0.298
M019,H019,2026-04-04 08:00:00,
M026,H026,2026-04-29 02:00:00,0.216
M012,H012,2026-04-27 02:00:00,0.078
M004,H004,2026-04-16 04:00:00,0.115
M017,H017,2026-04-09 11:00:00,0.11
M010,H010,2026-04-18 02:00:00,0.109
M015,H015,2026-04-15 21:00:00,1.051
M008,H008,2026-04-19 14:00:00,0.147
M022,H022,2026-04-26 13:00:00,0.333
M028,H028,2026-04-18 23:00:00,0.382
M004,H004,2026-04-16 13:00:00,0.229
M022,H022,2026-04-11 06:00:00,0.401
M020,H020,2026-04-29 06:00:00,0.35
M012,H012,2026-04-17 22:00:00,0.365
M038,H038,2026-04-03 17:00:00,0.542
M028,H028,2026-04-01 04:00:00,0.127
M033,H033,2026-04-30 09:00:00,0.232
M001,H001,2026-04-16 16:00:00,0.268
M032,H032,2026-04-20 06:00:00,0.351
M005,H005,2026-04-13 01:00:00,
M013,H013,2026-04-08 15:00:00,0.123
M007,H007,2026-04-27 15:00:00,0.13
M008,H008,2026-04-25 18:00:00,0.263
M039,H039,2026-04-02 12:00:00,0.541
M028,H028,2026-04-27 21:00:00,0.911
M002,H002,2026-04-26 09:00:00,0.532
M016,H016,2026-04-03 14:00:00,0.038
M014,H014,2026-04-03 18:00:00,0.833
M010,H010,2026-04-14 00:00:00,0.169
M040,H040,2026-04-29 18:00:00,0.199
M008,H008,2026-04-19 05:00:00,0.103
M040,H040,2026-04-06 13:00:00,0.131
M032,H032,2026-04-20 11:00:00,0.287
M026,H026,2026-04-25 06:00:00,0.669
M027,H027,2026-04-04 13:00:00,0.364
M006,H006,2026-04-21 19:00:00,
M029,H029,2026-04-04 00:00:00,0.157
M040,H040,2026-04-20 14:00:00,0.094
M038,H038,2026-04-05 14:00:00,0.361
M030,H030,2026-04-19 08:00:00,0.306
M002,H002,2026-04-27 00:00:00,0.186
M038,H038,2026-04-06 20:00:00,1.027
M005,H005,2026-04-17 03:00:00,0.05
M022,H022,2026-04-08 21:00:00,0.647
M003,H003,2026-04-30 18:00:00,0.471
M002,H002,2026-04-07 19:00:00,0.852
M021,H021,2026-04-20 11:00:00,0.253
M032,H032,2026-04-26 16:00:00,0.268
M028,H028,2026-04-03 07:00:00,0.466
M009,H009,2026-04-06 07:00:00,-1.021
M010,H010,2026-04-02 12:00:00,0.28
M036,H036,2026-04-07 01:00:00,0.08
M014,H014,2026-04-16 12:00:00,0.427
M024,H024,2026-04-19 00:00:00,0.288
M033,H033,2026-04-22 22:00:00,0.346
M001,H001,2026-04-13 12:00:00,0.332
M036,H036,2026-04-11 03:00:00,0.065
M031,H031,2026-04-18 00:00:00,0.126
M011,H011,2026-04-10 10:00:00,0.375
M013,H013,2026-04-29 07:00:00,0.16
M010,H010,2026-04-03 15:00:00,0.305
M011,H011,2026-04-20 21:00:00,0.852
M031,H031,2026-04-17 15:00:00,0.243
M002,H002,2026-04-23 03:00:00,0.167
M014,H014,2026-04-19 03:00:00,0.187
M040,H040,2026-04-23 20:00:00,0.273
M007,H007,2026-04-17 05:00:00,0.124
M020,H020,2026-04-10 06:00:00,0.349
M004,H004,2026-04-22 10:00:00,0.182
M022,H022,2026-04-19 16:00:00,0.346
M037,H037,2026-04-03 03:00:00,0.038
M020,H020,2026-04-03 12:00:00,0.254
M022,H022,2026-04-05 15:00:00,0.28
M034,H034,2026-04-23 02:00:00,0.162
M001,H001,2026-04-24 15:00:00,0.211
M010,H010,2026-04-05 11:00:00,0.322
M019,H019,2026-04-08 09:00:00,0.449
M036,H036,2026-04-13 18:00:00,0.304
M001,H001,2026-04-11 02:00:00,0.083
M014,H014,2026-04-27 14:00:00,0.473
M031,H031,2026-04-28 05:00:00,0.202
M032,H032,2026-04-02 21:00:00,0.568
M016,H016,2026-04-21 20:00:00,0.137
M015,H015,2026-04-10 02:00:00,0.158
M021,H021,2026-04-16 17:00:00,0.372
M002,H002,2026-04-19 15:00:00,0.495
M012,H012,2026-04-21 21:00:00,0.517
M022,H022,2026-04-20 14:00:00,0.224
M009,H009,2026-04-20 11:00:00,0.507
M036,H036,2026-04-25 03:00:00,0.079
M025,H025,2026-04-16 11:00:00,0.413
M030,H030,2026-04-06 17:00:00,0.288
M019,H019,2026-04-07 16:00:00,0.452
M030,H030,2026-04-23 13:00:00,0.165
M040,H040,2026-04-28 21:00:00,0.33
M024,H024,2026-04-24 13:00:00,0.577
M018,H018,2026-04-17 12:00:00,0.446
M031,H031,2026-04-04 08:00:00,0.542
M023,H023,2026-04-27 21:00:00,1.065
M022,H022,2026-04-26 03:00:00,0.12
M015,H015,2026-04-12 21:00:00,1.572
M032,H032,2026-04-05 22:00:00,0.529
M011,H011,2026-04-19 09:00:00,0.539
M029,H029,2026-04-08 03:00:00,0.119
M022,H022,2026-04-10 08:00:00,0.387
M031,H031,2026-04-26 19:00:00,0.75
M038,H038,2026-04-13 16:00:00,0.386
M020,H020,2026-04-26 09:00:00,0.314
M025,H025,2026-04-13 03:00:00,0.158
M036,H036,2026-04-27 10:00:00,0.196
M016,H016,2026-04-12 05:00:00,0.043
M034,H034,2026-04-24 18:00:00,0.824
M013,H013,2026-04-18 07:00:00,0.244
M024,H024,2026-04-04 10:00:00,0.437
M002,H002,2026-04-02 12:00:00,0.378
M010,H010,2026-04-19 21:00:00,0.828
M002,H002,2026-04-04 20:00:00,1.259
M012,H012,2026-04-13 16:00:00,0.277
M020,H020,2026-04-23 20:00:00,0.777
M038,H038,2026-04-21 15:00:00,0.342
M004,H004,2026-04-17 00:00:00,0.112
M024,H024,2026-04-07 03:00:00,0.159
M040,H040,2026-04-19 21:00:00,0.283
M009,H009,2026-04-18 15:00:00,0.503
M031,H031,2026-04-06 06:00:00,0.354
M036,H036,2026-04-28 04:00:00,0.084
M007,H007,2026-04-06 07:00:00,0.263
M027,H027,2026-04-17 13:00:00,0.278
M030,H030,2026-04-19 04:00:00,0.086
M023,H023,2026-04-16 14:00:00,0.52
M013,H013,2026-04-09 14:00:00,0.123
M021,H021,2026-04-11 03:00:00,0.116
M029,H029,2026-04-30 21:00:00,0.662
M003,H003,2026-04-08 13:00:00,0.251
M007,H007,2026-04-17 02:00:00,0.061
M026,H026,2026-04-19 03:00:00,0.21
M017,H017,2026-04-17 08:00:00,0.15
M010,H010,2026-04-06 10:00:00,0.19
M013,H013,2026-04-28 00:00:00,0.082
M003,H003,2026-04-30 08:00:00,0.305
M037,H037,2026-04-25 16:00:00,0.123
M011,H011,2026-04-08 08:00:00,0.494
M021,H021,2026-04-22 22:00:00,
M039,H039,2026-04-02 21:00:00,1.086
M014,H014,2026-04-03 19:00:00,1.165
M004,H004,2026-04-30 01:00:00,0.095
M028,H028,2026-04-01 02:00:00,0.131
M005,H005,2026-04-09 00:00:00,0.061
M007,H007,2026-04-23 10:00:00,0.137
M031,H031,2026-04-30 05:00:00,0.172
M011,H011,2026-04-21 23:00:00,0.341
M004,H004,2026-04-28 21:00:00,0.633
M028,H028,2026-04-21 20:00:00,0.925
M035,H035,2026-04-10 20:00:00,1.71
M029,H029,2026-04-18 03:00:00,0.129
M003,H003,2026-04-19 22:00:00,0.417
M011,H011,2026-04-05 04:00:00,0.208
M003,H003,2026-04-25 13:00:00,0.271
M010,H010,2026-04-24 10:00:00,0.201
M038,H038,2026-04-04 17:00:00,0.489
M023,H023,2026-04-06 14:00:00,0.437
M014,H014,2026-04-17 15:00:00,0.442
M024,H024,2026-04-01 23:00:00,0.42
M022,H022,2026-04-06 21:00:00,0.656
M032,H032,2026-04-12 11:00:00,0.288
M014,H014,2026-04-27 18:00:00,0.755
M022,H022,2026-04-04 00:00:00,0.187
M032,H032,2026-04-26 02:00:00,
M019,H019,2026-04-27 09:00:00,0.526
M009,H009,2026-04-02 01:00:00,0.278
M002,H002,2026-04-26 05:00:00,0.364
M009,H009,2026-04-09 01:00:00,0.241
M022,H022,2026-04-27 18:00:00,0.756
M008,H008,2026-04-29 07:00:00,0.198
M035,H035,2026-04-19 03:00:00,0.227
M032,H032,2026-04-09 18:00:00,0.532
M008,H008,2026-04-23 06:00:00,0.166
M016,H016,2026-04-28 11:00:00,0.037
M008,H008,2026-04-11 01:00:00,0.063
M038,H038,2026-04-20 12:00:00,0.358
M020,H020,2026-04-18 01:00:00,0.161
M030,H030,2026-04-23 05:00:00,0.113
M034,H034,2026-04-09 08:00:00,0.711
M009,H009,2026-04-25 08:00:00,0.744
M010,H010,2026-04-03 12:00:00,0.264
M014,H014,2026-04-23 20:00:00,1.065
M022,H022,2026-04-08 00:00:00,0.128
M005,H005,2026-04-19 18:00:00,0.317
M010,H010,2026-04-29 08:00:00,0.429
M040,H040,2026-04-02 19:00:00,0.356
M035,H035,2026-04-22 00:00:00,0.271
M037,H037,2026-04-14 23:00:00,0.097
M011,H011,2026-04-23 01:00:00,0.154
M030,H030,2026-04-14 05:00:00,0.123
M040,H040,2026-04-22 03:00:00,0.037
M038,H038,2026-04-08 09:00:00,0.361
M018,H018,2026-04-28 23:00:00,0.404
M020,H020,2026-04-05 01:00:00,0.142
M018,H018,2026-04-22 12:00:00,0.585
M006,H006,2026-04-20 09:00:00,0.367
M019,H019,2026-04-23 22:00:00,0.593
M038,H038,2026-04-05 12:00:00,0.377
M025,H025,2026-04-23 17:00:00,0.827
M019,H019,2026-04-22 04:00:00,0.173
M025,H025,2026-04-26 14:00:00,0.527
M011,H011,2026-04-22 10:00:00,0.323
M034,H034,2026-04-15 20:00:00,1.193
M020,H020,2026-04-14 09:00:00,0.31
M029,H029,2026-04-22 00:00:00,0.169
M032,H032,2026-04-16 07:00:00,0.432
M039,H039,2026-04-14 08:00:00,0.709
M015,H015,2026-04-13 02:00:00,0.183
M036,H036,2026-04-11 10:00:00,0.169
M016,H016,2026-04-19 18:00:00,0.1
M023,H023,2026-04-28 04:00:00,0.225
M007,H007,2026-04-24 22:00:00,0.236
M034,H034,2026-04-08 23:00:00,0.396
M001,H001,2026-04-27 05:00:00,0.13
M011,H011,2026-04-09 04:00:00,
M015,H015,2026-04-08 18:00:00,1.024
M011,H011,2026-04-06 11:00:00,0.46
M035,H035,2026-04-07 08:00:00,0.707
M032,H032,2026-04-26 13:00:00,0.378
M019,H019,2026-04-09 23:00:00,0.311
M034,H034,2026-04-22 10:00:00,0.369
M015,H015,2026-04-21 15:00:00,
M019,H019,2026-04-05 13:00:00,0.543
M040,H040,2026-04-24 02:00:00,0.044
M010,H010,2026-04-21 15:00:00,0.21
M001,H001,2026-04-20 10:00:00,0.221
M035,H035,2026-04-15 04:00:00,0.198
M018,H018,2026-04-13 20:00:00,1.2
M020,H020,2026-04-29 01:00:00,0.108
M026,H026,2026-04-12 13:00:00,0.534
M028,H028,2026-04-11 18:00:00,0.898
M008,H008,2026-04-04 15:00:00,0.14
M002,H002,2026-04-25 09:00:00,0.343
M022,H022,2026-04-07 05:00:00,0.206
M035,H035,2026-04-22 03:00:00,0.144
M020,H020,2026-04-21 00:00:00,0.134
M014,H014,2026-04-18 01:00:00,0.185
M015,H015,2026-04-01 17:00:00,0.67
M005,H005,2026-04-11 15:00:00,0.124
M011,H011,2026-04-24 15:00:00,0.293
M019,H019,2026-04-23 03:00:00,0.141
M036,H036,2026-04-25 17:00:00,0.242
M001,H001,2026-04-30 03:00:00,0.089
M040,H040,2026-04-24 01:00:00,0.059
M008,H008,2026-04-08 10:00:00,0.115
M025,H025,2026-04-01 21:00:00,1.292
M008,H008,2026-04-17 22:00:00,0.151
M003,H003,2026-04-16 06:00:00,0.308
M020,H020,2026-04-27 03:00:00,0.101
M035,H035,2026-04-11 23:00:00,0.526
M002,H002,2026-04-04 04:00:00,0.228
M038,H038,2026-04-02 02:00:00,0.122
M012,H012,2026-04-01 21:00:00,0.576
M036,H036,2026-04-27 04:00:00,0.071
M005,H005,2026-04-18 22:00:00,0.243
M034,H034,2026-04-29 01:00:00,0.164
M016,H016,2026-04-15 21:00:00,0.103
M017,H017,2026-04-25 23:00:00,0.149
M040,H040,2026-04-14 20:00:00,0.229
M020,H020,2026-04-01 07:00:00,0.472
M017,H017,2026-04-13 00:00:00,0.081
M002,H002,2026-04-27 16:00:00,0.406
M010,H010,2026-04-08 00:00:00,0.144
M001,H001,2026-04-29 07:00:00,0.404
M029,H029,2026-04-26 01:00:00,0.141
M013,H013,2026-04-28 02:00:00,0.046
M022,H022,2026-04-29 08:00:00,0.402
M029,H029,2026-04-03 17:00:00,0.443
M012,H012,2026-04-04 03:00:00,0.09
M033,H033,2026-04-20 01:00:00,0.105
M017,H017,2026-04-30 23:00:00,0.133
M027,H027,2026-04-07 11:00:00,0.236
M033,H033,2026-04-13 20:00:00,0.614
M018,H018,2026-04-10 04:00:00,0.199
M038,H038,2026-04-01 02:00:00,0.132
M002,H002,2026-04-28 15:00:00,0.347
M021,H021,2026-04-02 05:00:00,0.172
M012,H012,2026-04-21 14:00:00,0.225
M036,H036,2026-04-24 22:00:00,0.301
M006,H006,2026-04-22 00:00:00,0.168
M008,H008,2026-04-20 14:00:00,0.109
M026,H026,2026-04-14 05:00:00,0.326
M038,H038,2026-04-14 03:00:00,0.123
M020,H020,2026-04-01 22:00:00,0.478
M036,H036,2026-04-01 02:00:00,0.057
M030,H030,2026-04-20 12:00:00,0.127
M008,H008,2026-04-10 13:00:00,0.114
M018,H018,2026-04-23 00:00:00,0.258
M020,H020,2026-04-23 13:00:00,0.304
M029,H029,2026-04-20 07:00:00,0.532
M037,H037,2026-04-19 16:00:00,0.12
M034,H034,2026-04-12 22:00:00,0.771
M027,H027,2026-04-25 15:00:00,0.307
M008,H008,2026-04-26 07:00:00,-0.194
M024,H024,2026-04-09 10:00:00,0.457
M028,H028,2026-04-13 03:00:00,0.124
M039,H039,2026-04-02 15:00:00,0.404
M031,H031,2026-04-07 08:00:00,0.45
M032,H032,2026-04-05 10:00:00,0.266
M036,H036,2026-04-30 14:00:00,0.159
M034,H034,2026-04-22 16:00:00,0.409
M006,H006,2026-04-25 10:00:00,0.351
M003,H003,2026-04-08 14:00:00,0.227
M007,H007,2026-04-22 15:00:00,0.153
M010,H010,2026-04-24 23:00:00,0.212
M001,H001,2026-04-29 16:00:00,0.26
M018,H018,2026-04-08 05:00:00,0.331
M008,H008,2026-04-16 16:00:00,0.134
M011,H011,2026-04-10 13:00:00,0.478
M009,H009,2026-04-15 03:00:00,0.182
M039,H039,2026-04-08 21:00:00,1.324
M013,H013,2026-04-13 08:00:00,0.161
M015,H015,2026-04-04 04:00:00,0.29
M005,H005,2026-04-01 08:00:00,0.19
M013,H013,2026-04-15 10:00:00,0.115
